Nome;Crimes;Pol’tica;ECO_PC1;ECO_PC2;SAU_PC1;SAU_PC2;Mortes_COVID-19
Delaware Sussex;4061413998;Republicano;-0.975532174499265;-0.846615055006275;-0.10232545737987;-0.403998943906845;-221195082844564
District of Columbia District of Columbia;12264348766;Democrata;-168143154384684;-0.320525573240135;-227830825539819;17819061543467;-234262560576638
Florida Alachua;56054092488;Democrata;0.0883341302179621;-0.533313767799946;-0.844355737444657;0.600029818104604;-350603853170377
Florida Baker;46569388389;Republicano;0.640558287488128;124624457585179;158248995719745;0.54037504491815;-244006181755116
Florida Bay;49691120437;Republicano;-0.36742059421242;-0.519650079068331;0.111424620886679;0.725941705330359;-259835193277484
Florida Bradford;45408105347;Republicano;171952066278085;206284119939494;123913793697785;0.689884955431218;-288200350822565
Florida Brevard;49631520878;Republicano;-0.767761884559623;0.319030377727115;-0.310759138838844;0.171688594098204;-271810261695355
Florida Broward;39777519133;Democrata;-0.718550372197503;-0.77276711418185;-0.97093208725157;0.984573317997652;-25167320708037
Florida Calhoun;17397355602;Republicano;0.805771731460512;-0.1343241130617;22297808496432;0.189774237974905;-233477565795689
Florida Charlotte;19969027631;Republicano;-0.721408207988931;-148914708016021;-0.139365445443431;0.83248288414342;-237583555473364
Florida Citrus;29626859769;Republicano;0.683323805875388;-242860590969813;0.881203207267461;0.103107578977597;-234871210211907
Florida Clay;26832354404;Republicano;-117355739910598;0.178454513177217;-0.3187434776215;0.453813183436235;-277303645663744
Florida Collier;26145589652;Republicano;-153434498555142;-0.747389337475053;-238025265504941;-0.122651583292127;-263451017661004
Florida Columbia;57055497443;Republicano;0.900065311293942;176457243131165;181841399278962;0.451021732264976;-21597373818696
Florida DeSoto;44077918385;Republicano;34736152013499;0.0697211450924517;0.981758148609949;-158686959370848;-250973942637047
Florida Dixie;49922816698;Republicano;208253843166919;-0.27819275302298;249288405208963;0.584414553915966;-269726497636757
Florida Duval;65410290188;Democrata;-0.153153637178598;-0.10922929201258;0.579737535342021;-0.299013751080952;-285869076701478
Florida Escambia;65972144383;Republicano;0.0158061044663561;139314642109736;0.303988365375936;0.710230493572535;-243311013282998
Florida Flagler;24267206787;Republicano;-0.834111364228734;-249495989084289;-0.793396080627825;0.153190237189573;-329312664396167
Florida Franklin;26765230691;Republicano;157113970530329;-0.167130198034372;0.783835421203185;0.543083472851435;-337374053542912
Florida Gadsden;3613650505;Democrata;291111846136391;184274623817296;394053576306756;-0.510109941879875;-21083283081698
Florida Gilchrist;32252389609;Republicano;166616507432433;0.792691498422303;210036267409223;115472079289473;-225659932615724
Florida Glades;23354254853;Republicano;190303531394556;-0.880286359127502;202064728258336;-0.0460868561771509;-309081515480068
Florida Gulf;39216916609;Republicano;0.328200677913377;0.568679427644493;0.932974039377724;0.403948055968951;-236824798179333
Florida Hamilton;33169232918;Republicano;356920192675625;-0.773957450207009;296338721597158;0.388774923089821;-265591444668168
Florida Hardee;26938096616;Republicano;333235701691425;-0.32024603753151;161785452645329;-0.263379532529475;-283783500067056
Florida Hendry;55998642457;Republicano;342125490213573;0.315768560112796;0.712759112310007;-0.038864920370175;-218359678583514
Florida Hernando;2575032574;Republicano;-0.0319858403790557;-219599389418165;0.673858107261667;0.0226208249405897;-232598907077306
Florida Highlands;31826592651;Republicano;129000269391006;-327980027782765;0.880293557349416;-0.0611573606016063;-213883908991243
Florida Hillsborough;31150704576;Democrata;-0.405612854044867;0.030293279503898;-157328975791491;0.442525982081123;-280683547065991
Florida Holmes;33532144133;Republicano;331621570523387;0.464132621666621;214115146099229;-0.608309193588284;-27872207336698
Florida Indian River;25515837827;Republicano;-0.912615105703748;-121700751098835;-0.905290652808122;0.0581422495573574;-247135524283627
Florida Jackson;35968495065;Republicano;266505752338137;0.964321724437764;237012248151025;0.507841480862451;-1766771130184
Florida Jefferson;87379675345;Republicano;0.230724186108723;-172183774406869;0.541521181877846;0.452366517892513;-275047091698616
Florida Lafayette;19911252702;Republicano;171846757873913;-0.664409280325901;0.882903459499228;0.41987051532797;-169147862277031
Florida Lake;3063644643;Republicano;-0.604874446332198;-154459274491072;-0.182321828251115;-0.0736774642347508;-266519174870118
Florida Lee;34784984732;Republicano;-0.375129234944959;-141751033176644;-124363788361503;-0.160123345732309;-260392587228743
Florida Leon;73904143923;Democrata;-0.0986540232100816;0.527298468260867;-0.586228118378993;0.752341935031916;-318750758998015
Florida Levy;10759850387;Republicano;179241806615595;-129317191384913;120504561980682;-135548393733574;-34993570332166
Florida Liberty;53683268715;Republicano;141501441789043;160513230228918;266947451817622;0.475671970256183;-202659201306427
Florida Madison;87224217547;Republicano;370280170083508;-0.618766203032214;271330441035321;-0.261154630419746;-20024525001517
Florida Manatee;51870063208;Republicano;-0.681682173085863;-0.11946124552475;-133074492061847;0.0586118109346735;-239938727216123
Florida Marion;37679895334;Republicano;0.707200115951472;-170663601283149;0.80447009833507;0.121413331642303;-228464803871958
Florida Martin;240199077;Republicano;-187433067413343;-0.387157757684892;-240061954166284;0.0461879123868979;-223264438151624
Florida Miami-Dade;60183692932;Democrata;0.752365900464033;-0.951177867319416;-23060515180814;-0.053655544125687;-199879065939142
Florida Monroe;43123304499;Republicano;-198262435643304;193544601415277;-253082418949288;0.474965418078264;-342419750589122
Florida Nassau;16613843165;Republicano;-161443226514995;-0.423124085223619;-102623013901865;0.554481217226452;-271361163072082
Florida Okaloosa;39467797127;Republicano;-144102145061523;-0.52088475889492;-0.692569920823831;0.384879478567893;-272124988025625
Florida Okeechobee;39034281731;Republicano;279351064172438;0.163962684572937;123145716800213;0.176039377524808;-235956220384989
Florida Orange;64796862419;Democrata;-0.0516496749513749;0.00548457922036077;-0.980443839474657;-0.79086247790093;-313721323446421
Florida Osceola;42563477221;Democrata;0.977906049825967;0.963822424046187;-0.463062235080125;-0.230638473013475;-275420827157663
Florida Palm Beach;45178936953;Democrata;-127830773101176;-176034997367158;-180215334279588;0.0433576111495687;-219552428014497
Florida Pasco;30419575463;Republicano;-0.365926620793061;137503233531243;0.0865928792021851;0.107367174902607;-301628999981204
Florida Polk;34051055722;Republicano;0.712297811183848;-0.91914061763291;0.908071111046369;0.0802125908385491;-234847569710791
Florida Putnam;5371134306;Republicano;349862272256251;11751165545812;267826232815029;0.535764602366508;-267325169555951
Florida Santa Rosa;14543043826;Republicano;-118540188962334;-0.207146998706662;-0.337666412108259;0.321550828372502;-294191186525723
Florida Sarasota;23888888201;Republicano;-227442519039843;-223874735446789;-220252711213724;0.0944008244190256;-246543289282665
Florida Seminole;3568931814;Democrata;-149539538605659;-0.0230937294051404;-184334251094922;0.123158345351057;-292538994424041
Florida St. Johns;2254094273;Republicano;-294335304918584;-0.278752778722421;-247861689283303;0.33012485515754;-328302309300571
Florida St. Lucie;29869371953;Republicano;0.324789269825167;-0.239554547322497;0.382147149079577;-0.826556755304492;-218512454997418
Florida Sumter;21245766781;Republicano;-185803035382554;-436113153525822;-0.508228618604882;-0.670376263325837;-260830695394461
Florida Suwannee;51358459472;Republicano;218314602068602;108667866402462;194943992758015;0.33874747648947;-172582966731776
Florida Taylor;91596362441;Republicano;109264802422748;0.190287067427297;128800390949451;0.673784023057558;-251903965615746
Florida Union;27335001976;Republicano;315195526791062;15687338146106;157140045910363;0.790848378057554;-122377543162212
Florida Volusia;42808435654;Republicano;0.0374962489827413;0.790390025717392;0.0332789442278625;0.1720304799313;-277928210996682
Florida Wakulla;21886349579;Republicano;-0.217575541657968;153354716981255;0.277385111943696;0.302074341775301;-335740380464354
Florida Walton;36162518613;Republicano;0.183745128760719;0.929653348703184;0.825050840267588;-0.557245738518451;-305175022249619
Florida Washington;18985296494;Republicano;221346382426989;0.922771292480622;195143877892384;0.425815649902693;-23220608694947
Georgia Appling;37919826652;Republicano;244028323927283;0.696233332993103;218958222601552;-178820023346281;-158120086786484
Georgia Atkinson;25449873211.5;Republicano;374207735355102;-0.612762084880402;0.907238159395836;0.0896995665141151;-262864617831494
Georgia Bacon;25449873211.5;Republicano;17127604419055;0.837474765365335;171116511096719;-169346764888095;-195293896041204
Georgia Baker;25449873211.5;Republicano;0.280378699801923;0.584013326205602;163199638606967;-0.12842225314868;-168978826508776
Georgia Baldwin;68941443407;Democrata;260598893222389;-0.7262753893681;10961977160417;0.57244955224916;-194650337965265
Georgia Banks;19475777002;Republicano;107634700685172;235796776552789;0.773514579661548;0.627287440334575;-313348132185125
Georgia Barrow;49724463225;Republicano;0.103004874351413;0.484066075382641;131143791083336;0.612444438755359;-268956670337193
Georgia Bartow;46795743699;Republicano;0.0415846464228777;0.291605419908149;0.237883548738791;0.0337532252157615;-236929898068015
Georgia Ben Hill;36124888902;Republicano;286761722913244;0.07137131370975;270915875386952;0.246010957775138;-162531126159039
Georgia Berrien;22423890677;Republicano;234577570240538;-0.0764120593659702;117853598290461;0.127352711753549;-260870331331563
Georgia Bibb;50068215496;Democrata;253019602256064;0.393016643179414;189541145962055;0.350517384626346;-204072020381796
Georgia Bleckley;35453849563;Republicano;167181613990399;0.766441931713322;159781155117147;-0.766705957908734;-155455142561628
Georgia Brantley;19866648524;Republicano;178048447277765;-0.115875015484588;0.0661204405840071;-0.611630497455044;-265058404760758
Georgia Brooks;52720513687;Republicano;321750759417887;-0.5193446983518;0.721654791760354;0.107747502637846;-179361671783262
Georgia Bryan;25811051693;Republicano;-0.551203037544394;240978494638114;-0.035094697176319;-0.146213401342406;-308199597527078
Georgia Bulloch;18483128043;Republicano;240510384719794;0.180371143320353;0.242967288853791;-0.937821314491677;-310665004628743
Georgia Burke;61977068485;Republicano;302076406799167;-0.871576210480199;129205809460113;0.582174151896252;-293761752021422
Georgia Butts;30501461084;Republicano;215965634700408;0.050714655756584;0.450093475997483;0.348768876729022;-167777602415811
Georgia Calhoun;14994326471;Democrata;468923802297973;-0.82255333001656;187978141433134;0.835494469169025;-187226360888701
Georgia Camden;31979797265;Republicano;-0.439873440633941;149054929694487;161403847826352;-0.281565912578628;-33682915027222
Georgia Candler;25449873211.5;Republicano;356375125060118;0.477802128381804;251538241059997;0.14124858711497;-147192144708733
Georgia Carroll;31138322472;Republicano;13414986368074;0.343674391564366;155829073022824;-0.173378754697792;-27028244494032
Georgia Catoosa;26012915715;Republicano;-0.845383127698259;0.357853891421855;0.944500196229375;-0.639647706956792;-33547739797175
Georgia Charlton;18943699326;Republicano;253370569510102;0.134524793993629;193220748024744;102468521545873;-256209914561791
Georgia Chatham;44804038988;Democrata;0.271184912507849;140770659026152;-0.0975708396599539;0.278996570867235;-270457470958447
Georgia Chattahoochee;0;Republicano;101638309606191;188082724499033;-0.484423637259487;170752132822449;-470916977600658
Georgia Chattooga;1362176229;Republicano;28216586809942;14930095732846;0.174359838790609;0.188159737091259;-214935353087855
Georgia Cherokee;93205610294;Republicano;-192008242272668;10857423153252;-179310741160362;-0.298528067339817;-314100330964221
Georgia Clarke;40478640757;Democrata;28076444846011;0.306282409727322;-0.403105428289249;183555143946966;-32072403950329
Georgia Clay;200;Democrata;649356177137121;-26551789589975;170771837682538;566441489500407;-231055326264322
Georgia Clayton;63228407094;Democrata;20910686635265;-0.176918004522864;174476221152613;0.200882433746924;-272887468900335
Georgia Clinch;47345036055;Republicano;464665277944221;142174252822123;425832133034234;0.371452124237523;-165279208290449
Georgia Cobb;26550774296;Democrata;-197591412326859;-0.40513052906661;-159536354610232;-0.348154289111335;-277893022809386
Georgia Coffee;32545888323;Republicano;224255499233414;187685458755088;0.870160324074858;0.207108294763124;-190601778182149
Georgia Colquitt;25449873211.5;Republicano;316982415447806;175941670221115;202138150736958;-0.000459983148106802;-243995286728685
Georgia Columbia;51627486753;Republicano;-197547752701365;0.944890484925738;-106458766381162;-0.442890533376132;-308081818691659
Georgia Cook;30180776693;Republicano;228232277007621;153907968023684;168606322929264;0.0406085817304947;-237432419014902
Georgia Coweta;23198486834;Republicano;-135328837493277;0.071335907003488;-0.729786746284741;0.759485288469351;-308681274150495
